count_read_event,count_write_event,count_sensitive_file_access_fails,count_socket_connect_event_successfully,count_socket_connect_event_fails,count_socket_create_event,count_file_modification_event_successfully,count_file_modification_event_fails,count_file_creation_event,count_link_event,count_symlink_event,count_dir_creation_event,count_dir_remove_event,count_mknod_create_event,count_rename_event,count_auth_event_successfully,count_auth_event_fails,count_passwd_change_event_successfully,count_passwd_change_event_fails,count_user_change_event_successfully,count_user_change_event_fails,count_do_not_update_atime,count_was_modified_time_changed,count_owner_changed,count_group_changed,count_suid_set,count_suid_cleared,count_sgid_set,count_sgid_cleared,count_sticky_set,count_sticky_cleared,count_user_write_added,count_user_write_removed,count_user_read_added,count_user_read_removed,count_user_exec_added,count_user_exec_removed,count_group_write_added,count_group_write_removed,count_group_exec_added,count_group_exec_removed,count_world_write_been_added,count_world_read_been_added,count_world_exec_been_added,count_external_ip,is_priviliged_port,count_sensitive_file,count_is_linked_to_sensitive_file,count_linked_file_SGID_or_SUID,count_atime_flag_been_set,count_modified_time_been_changed,is_current_dir_world_writable,is_target_dir_world_writable,is_in_memory_path,is_cross_user_link,is_dev_backdoor,is_fake_device,argv_has_network,argv_is_ip,argv_has_encoding,argv_is_net_tool,argv_is_sudo,argv_entropy,risk_score,label,chain_00,chain_apt,chain_ascii,chain_bash,chain_bin,chain_core22,chain_cut,chain_devices,chain_etc,chain_file,chain_grep,chain_key,chain_lib,chain_sbin,chain_share,chain_snap,chain_strings,chain_sys,chain_tmp,chain_usr
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.463458298648304,1.8296538463473664,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.113203136400315,2.9208256054306285,suspicious,0.0,0.0,0.3805425398108709,0.168005176790021,0.5260662899138719,0.0,0.37572220902131126,0.0,0.0,0.37937671008874696,0.34591809311620636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38139572746365713
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.695138138447871,1.8480719158646215,suspicious,0.0,0.0,0.0,0.0,0.5461305481737054,0.0,0.0,0.0,0.0,0.5907693040330303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5939133385973219
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.463458298648304,1.8296538463473664,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.584023687015089,1.83928086750633,suspicious,0.0,0.0,0.7399687893366238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6726412051069212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.113203136400315,2.9208256054306285,suspicious,0.0,0.0,0.3805425398108709,0.168005176790021,0.5260662899138719,0.0,0.37572220902131126,0.0,0.0,0.37937671008874696,0.34591809311620636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38139572746365713
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.463458298648304,1.8296538463473664,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.695138138447871,1.8480719158646215,suspicious,0.0,0.0,0.0,0.0,0.5461305481737054,0.0,0.0,0.0,0.0,0.5907693040330303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5939133385973219
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.584023687015089,1.83928086750633,suspicious,0.0,0.0,0.7399687893366238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6726412051069212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.113203136400315,2.9208256054306285,suspicious,0.0,0.0,0.3805425398108709,0.168005176790021,0.5260662899138719,0.0,0.37572220902131126,0.0,0.0,0.37937671008874696,0.34591809311620636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38139572746365713
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.695138138447871,1.8480719158646215,suspicious,0.0,0.0,0.0,0.0,0.5461305481737054,0.0,0.0,0.0,0.0,0.5907693040330303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5939133385973219
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.584023687015089,1.83928086750633,suspicious,0.0,0.0,0.7399687893366238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6726412051069212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.463458298648304,1.8296538463473664,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.113203136400315,2.9208256054306285,suspicious,0.0,0.0,0.3805425398108709,0.168005176790021,0.5260662899138719,0.0,0.37572220902131126,0.0,0.0,0.37937671008874696,0.34591809311620636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38139572746365713
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.695138138447871,1.8480719158646215,suspicious,0.0,0.0,0.0,0.0,0.5461305481737054,0.0,0.0,0.0,0.0,0.5907693040330303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5939133385973219
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.584023687015089,1.83928086750633,suspicious,0.0,0.0,0.7399687893366238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6726412051069212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.463458298648304,1.8296538463473664,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.113203136400315,2.9208256054306285,suspicious,0.0,0.0,0.3805425398108709,0.168005176790021,0.5260662899138719,0.0,0.37572220902131126,0.0,0.0,0.37937671008874696,0.34591809311620636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38139572746365713
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.584023687015089,1.83928086750633,suspicious,0.0,0.0,0.7399687893366238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6726412051069212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.695138138447871,1.8480719158646215,suspicious,0.0,0.0,0.0,0.0,0.5461305481737054,0.0,0.0,0.0,0.0,0.5907693040330303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5939133385973219
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.463458298648304,1.8296538463473664,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.113203136400315,2.9208256054306285,suspicious,0.0,0.0,0.3805425398108709,0.168005176790021,0.5260662899138719,0.0,0.37572220902131126,0.0,0.0,0.37937671008874696,0.34591809311620636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38139572746365713
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.695138138447871,1.8480719158646215,suspicious,0.0,0.0,0.0,0.0,0.5461305481737054,0.0,0.0,0.0,0.0,0.5907693040330303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5939133385973219
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.463458298648304,1.8296538463473664,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.584023687015089,1.83928086750633,suspicious,0.0,0.0,0.7399687893366238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6726412051069212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.113203136400315,2.9208256054306285,suspicious,0.0,0.0,0.3805425398108709,0.168005176790021,0.5260662899138719,0.0,0.37572220902131126,0.0,0.0,0.37937671008874696,0.34591809311620636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38139572746365713
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.695138138447871,1.8480719158646215,suspicious,0.0,0.0,0.0,0.0,0.5461305481737054,0.0,0.0,0.0,0.0,0.5907693040330303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5939133385973219
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.584023687015089,1.83928086750633,suspicious,0.0,0.0,0.7399687893366238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6726412051069212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.463458298648304,1.8296538463473664,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.113203136400315,2.9208256054306285,suspicious,0.0,0.0,0.3805425398108709,0.168005176790021,0.5260662899138719,0.0,0.37572220902131126,0.0,0.0,0.37937671008874696,0.34591809311620636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38139572746365713
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.695138138447871,1.8480719158646215,suspicious,0.0,0.0,0.0,0.0,0.5461305481737054,0.0,0.0,0.0,0.0,0.5907693040330303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5939133385973219
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.463458298648304,1.8296538463473664,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.584023687015089,1.83928086750633,suspicious,0.0,0.0,0.7399687893366238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6726412051069212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.113203136400315,2.9208256054306285,suspicious,0.0,0.0,0.3805425398108709,0.168005176790021,0.5260662899138719,0.0,0.37572220902131126,0.0,0.0,0.37937671008874696,0.34591809311620636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38139572746365713
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.695138138447871,1.8480719158646215,suspicious,0.0,0.0,0.0,0.0,0.5461305481737054,0.0,0.0,0.0,0.0,0.5907693040330303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5939133385973219
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.463458298648304,1.8296538463473664,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.584023687015089,1.83928086750633,suspicious,0.0,0.0,0.7399687893366238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6726412051069212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12764262206658,2.921214595768786,suspicious,0.0,0.0,0.4382444746988673,0.1934799207616204,0.201944698039688,0.0,0.4326932337369626,0.0,0.0,0.4369018693901035,0.3983698986239201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4392270317998439
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.596791631981637,1.840294968590748,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7052277038084449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7089808782901471
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.584023687015089,1.83928086750633,suspicious,0.0,0.0,0.7399687893366238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6726412051069212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.463458298648304,1.8296538463473664,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1169078265439927,2.9209254218016047,suspicious,0.0,0.0,0.48781849314743125,0.21536628263270613,0.2247885917204657,0.0,0.4816392982973527,0.0,0.0,0.48632401292822736,0.4434333229085157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.463458298648304,1.8296538463473664,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2810361125534238,1.8149091125862016,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.584023687015089,1.83928086750633,suspicious,0.0,0.0,0.7399687893366238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6726412051069212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.113203136400315,2.9208256054306285,suspicious,0.0,0.0,0.3805425398108709,0.168005176790021,0.5260662899138719,0.0,0.37572220902131126,0.0,0.0,0.37937671008874696,0.34591809311620636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38139572746365713
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.695138138447871,1.8480719158646215,suspicious,0.0,0.0,0.0,0.0,0.5461305481737054,0.0,0.0,0.0,0.0,0.5907693040330303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5939133385973219
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.463458298648304,1.8296538463473664,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.584023687015089,1.83928086750633,suspicious,0.0,0.0,0.7399687893366238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6726412051069212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.113203136400315,2.9208256054306285,suspicious,0.0,0.0,0.3805425398108709,0.168005176790021,0.5260662899138719,0.0,0.37572220902131126,0.0,0.0,0.37937671008874696,0.34591809311620636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38139572746365713
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.695138138447871,1.8480719158646215,suspicious,0.0,0.0,0.0,0.0,0.5461305481737054,0.0,0.0,0.0,0.0,0.5907693040330303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5939133385973219
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.584023687015089,1.83928086750633,suspicious,0.0,0.0,0.7399687893366238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6726412051069212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.463458298648304,1.8296538463473664,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.113203136400315,2.9208256054306285,suspicious,0.0,0.0,0.3805425398108709,0.168005176790021,0.5260662899138719,0.0,0.37572220902131126,0.0,0.0,0.37937671008874696,0.34591809311620636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38139572746365713
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.695138138447871,1.8480719158646215,suspicious,0.0,0.0,0.0,0.0,0.5461305481737054,0.0,0.0,0.0,0.0,0.5907693040330303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5939133385973219
