count_read_event,count_write_event,count_sensitive_file_access_fails,count_socket_connect_event_successfully,count_socket_connect_event_fails,count_socket_create_event,count_file_modification_event_successfully,count_file_modification_event_fails,count_file_creation_event,count_link_event,count_symlink_event,count_dir_creation_event,count_dir_remove_event,count_mknod_create_event,count_rename_event,count_auth_event_successfully,count_auth_event_fails,count_passwd_change_event_successfully,count_passwd_change_event_fails,count_user_change_event_successfully,count_user_change_event_fails,count_do_not_update_atime,count_was_modified_time_changed,count_owner_changed,count_group_changed,count_suid_set,count_suid_cleared,count_sgid_set,count_sgid_cleared,count_sticky_set,count_sticky_cleared,count_user_write_added,count_user_write_removed,count_user_read_added,count_user_read_removed,count_user_exec_added,count_user_exec_removed,count_group_write_added,count_group_write_removed,count_group_exec_added,count_group_exec_removed,count_world_write_been_added,count_world_read_been_added,count_world_exec_been_added,count_external_ip,is_priviliged_port,count_sensitive_file,count_is_linked_to_sensitive_file,count_linked_file_SGID_or_SUID,count_atime_flag_been_set,count_modified_time_been_changed,is_current_dir_world_writable,is_target_dir_world_writable,is_in_memory_path,is_cross_user_link,is_dev_backdoor,is_fake_device,risk_score,argv_has_network,argv_is_ip,argv_has_encoding,argv_is_net_tool,argv_is_sudo,argv_entropy,label,chain_2216,chain_2292,chain_ascii,chain_bash,chain_bin,chain_core22,chain_cron,chain_cut,chain_etc,chain_execve,chain_file,chain_grep,chain_lib,chain_linux,chain_objdump,chain_sbin,chain_snap,chain_strings,chain_system,chain_usr
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8274679784323344,0.0,0.0,0.0,0.0,0.0,2.436244578677255,suspicious,0.0,0.0,0.0,0.0,0.5890710367142417,0.0,0.0,0.0,0.0,0.0,0.5518946753201109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5902606043585477
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.808977893292244,0.0,0.0,0.0,0.0,0.0,2.2084101872685253,suspicious,0.0,0.0,0.7407360916582394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6717961316611434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.765717561866245,0.0,0.0,0.0,0.0,0.0,1.6915311038142788,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2.9054654031340106,0.0,0.0,0.0,0.0,0.0,2.547492664563781,suspicious,0.0,0.0,0.35961845051235847,0.17227412962424724,0.5757642434455775,0.0,0.0,0.35477063118140945,0.0,0.0,0.35961845051235847,0.3261489302989729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38461795960395656
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8274679784323344,0.0,0.0,0.0,0.0,0.0,2.436244578677255,suspicious,0.0,0.0,0.0,0.0,0.5890710367142417,0.0,0.0,0.0,0.0,0.0,0.5518946753201109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5902606043585477
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.765717561866245,0.0,0.0,0.0,0.0,0.0,1.6915311038142788,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.808977893292244,0.0,0.0,0.0,0.0,0.0,2.2084101872685253,suspicious,0.0,0.0,0.7407360916582394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6717961316611434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2.9054654031340106,0.0,0.0,0.0,0.0,0.0,2.547492664563781,suspicious,0.0,0.0,0.35961845051235847,0.17227412962424724,0.5757642434455775,0.0,0.0,0.35477063118140945,0.0,0.0,0.35961845051235847,0.3261489302989729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38461795960395656
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8274679784323344,0.0,0.0,0.0,0.0,0.0,2.436244578677255,suspicious,0.0,0.0,0.0,0.0,0.5890710367142417,0.0,0.0,0.0,0.0,0.0,0.5518946753201109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5902606043585477
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.765717561866245,0.0,0.0,0.0,0.0,0.0,1.6915311038142788,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.808977893292244,0.0,0.0,0.0,0.0,0.0,2.2084101872685253,suspicious,0.0,0.0,0.7407360916582394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6717961316611434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2.9054654031340106,0.0,0.0,0.0,0.0,0.0,2.547492664563781,suspicious,0.0,0.0,0.35961845051235847,0.17227412962424724,0.5757642434455775,0.0,0.0,0.35477063118140945,0.0,0.0,0.35961845051235847,0.3261489302989729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38461795960395656
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8274679784323344,0.0,0.0,0.0,0.0,0.0,2.436244578677255,suspicious,0.0,0.0,0.0,0.0,0.5890710367142417,0.0,0.0,0.0,0.0,0.0,0.5518946753201109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5902606043585477
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.808977893292244,0.0,0.0,0.0,0.0,0.0,2.2084101872685253,suspicious,0.0,0.0,0.7407360916582394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6717961316611434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.765717561866245,0.0,0.0,0.0,0.0,0.0,1.6915311038142788,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2.9112174540511204,0.0,0.0,0.0,0.0,0.0,2.758321470986306,suspicious,0.0,0.0,0.318808796737804,0.15272438857436013,0.17014209124143972,0.0,0.7496206713671854,0.3145111099937002,0.0,0.0,0.318808796737804,0.2891374118257711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.765717561866245,0.0,0.0,0.0,0.0,0.0,1.6915311038142788,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.808977893292244,0.0,0.0,0.0,0.0,0.0,2.2084101872685253,suspicious,0.0,0.0,0.7407360916582394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6717961316611434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.853036542542796,0.0,0.0,0.0,0.0,0.0,2.758321470986306,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,0.9202336648555995,0.0,0.0,0.0,0.39136939336952753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2.9054654031340106,0.0,0.0,0.0,0.0,0.0,2.547492664563781,suspicious,0.0,0.0,0.3313959158878706,0.15875420988348649,0.17685959338319776,0.0,0.0,0.3269285490857783,0.0,0.0,0.3313959158878706,0.30055305371091634,0.6332722706281717,0.0,0.0,0.0,0.0,0.0,0.0,0.35443348584668055
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.821493863221008,0.0,0.0,0.0,0.0,0.0,2.3621705046031805,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41538875064433073,0.0,0.7937761592781378,0.0,0.0,0.0,0.0,0.0,0.0,0.4442652302395389
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.765717561866245,0.0,0.0,0.0,0.0,0.0,1.6915311038142788,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.808977893292244,0.0,0.0,0.0,0.0,0.0,2.2084101872685253,suspicious,0.0,0.0,0.7407360916582394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6717961316611434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2.9054654031340106,0.0,0.0,0.0,0.0,0.0,2.547492664563781,suspicious,0.0,0.0,0.3313959158878706,0.15875420988348649,0.17685959338319776,0.0,0.0,0.3269285490857783,0.0,0.0,0.3313959158878706,0.30055305371091634,0.6332722706281717,0.0,0.0,0.0,0.0,0.0,0.0,0.35443348584668055
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.821493863221008,0.0,0.0,0.0,0.0,0.0,2.3621705046031805,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41538875064433073,0.0,0.7937761592781378,0.0,0.0,0.0,0.0,0.0,0.0,0.4442652302395389
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.765717561866245,0.0,0.0,0.0,0.0,0.0,1.6915311038142788,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.808977893292244,0.0,0.0,0.0,0.0,0.0,2.2084101872685253,suspicious,0.0,0.0,0.7407360916582394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6717961316611434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2.670754624731217,0.0,0.0,0.0,0.0,0.0,2.9017401263793654,suspicious,0.0,0.0,0.0,0.13561391576754575,0.15108022658015977,0.0,0.0,0.0,0.0,0.0,0.0,0.25674390959172044,0.0,0.0,0.643060316555988,0.0,0.0,0.0,0.622631165202538,0.3027706347446548
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8033356914983172,0.0,0.0,0.0,0.0,0.0,2.139721832409614,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38121488446602264,0.0,0.0,0.0,0.0,0.0,0.0,0.9244864584522355,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.863326817880397,0.0,0.0,0.0,0.0,0.0,2.890285922567468,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9047352019087318,0.0,0.0,0.0,0.0,0.42597442931139207
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2.67135421910038,0.0,0.0,0.0,0.0,0.0,2.919074643338195,suspicious,0.0,0.0,0.0,0.13691277972747892,0.1525272216046222,0.0,0.0,0.0,0.0,0.6505365308664834,0.0,0.259202915433515,0.0,0.0,0.0,0.0,0.0,0.6116959804470482,0.0,0.30567046890525823
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8633207812229384,0.0,0.0,0.0,0.0,0.0,2.8902081085616778,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8945310082271023,0.0,0.4470059007666497
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.822651955616197,0.0,0.0,0.0,0.0,0.0,2.3764953333892262,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928974033308333,0.0,0.3701448978965512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2.346133357072918,0.0,0.0,0.0,0.0,0.0,2.8902081085616778,suspicious,0.0,0.0,0.0,0.3434524716540933,0.38262207048101493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7672347928498273,0.0,0.3833947359265618
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2.9178115608904958,0.0,0.0,0.0,0.0,0.0,3.001510696669756,suspicious,0.0,0.0,0.09151092524671246,0.08767606320268694,0.0976752232198897,0.0,0.0,0.18055463318701592,0.0,0.0,0.18302185049342493,0.08299404643271735,0.34974077011787075,0.8606849236633825,0.0,0.0,0.0,0.0,0.0,0.1957449363330216
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8719183775861652,0.0,0.0,0.0,0.0,0.0,3.001510696669756,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1892857795419255,0.0,0.36171065985223877,0.8901418944043444,0.0,0.0,0.0,0.0,0.0,0.20244431342645425
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.765717561866245,0.0,0.0,0.0,0.0,0.0,1.6915311038142788,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.808977893292244,0.0,0.0,0.0,0.0,0.0,2.2084101872685253,suspicious,0.0,0.0,0.7407360916582394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6717961316611434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2.910027411297478,0.0,0.0,0.0,0.0,0.0,2.714603515161429,suspicious,0.0,0.0,0.48168055023433204,0.2307476088346484,0.2570635972588851,0.0,0.0,0.47518727860313165,0.0,0.0,0.48168055023433204,0.43685076775377873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.808977893292244,0.0,0.0,0.0,0.0,0.0,2.2084101872685253,suspicious,0.0,0.0,0.7407360916582394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6717961316611434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8493917105854447,0.0,0.0,0.0,0.0,0.0,2.7119041761734874,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.765717561866245,0.0,0.0,0.0,0.0,0.0,1.6915311038142788,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2.9091686183118286,0.0,0.0,0.0,0.0,0.0,2.683086806292981,suspicious,0.0,0.0,0.48168055023433204,0.2307476088346484,0.2570635972588851,0.0,0.0,0.47518727860313165,0.0,0.0,0.48168055023433204,0.43685076775377873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.844078469231656,0.0,0.0,0.0,0.0,0.0,2.644541875772058,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.765717561866245,0.0,0.0,0.0,0.0,0.0,1.6915311038142788,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.808977893292244,0.0,0.0,0.0,0.0,0.0,2.2084101872685253,suspicious,0.0,0.0,0.7407360916582394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6717961316611434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2.6710936044370426,0.0,0.0,0.0,0.0,0.0,2.9115388904424844,suspicious,0.0,0.0,0.0,0.11927924036954117,0.13288263641195017,0.0,0.0,0.0,0.0,0.0,0.0,0.2258191449769741,0.4758061877103018,0.0,0.5656037998495076,0.0,0.0,0.0,0.5476353366498258,0.2663019581297929
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8649742186232223,0.0,0.0,0.0,0.0,0.0,2.9115388904424844,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6056357819173372,0.0,0.7199357814695713,0.0,0.0,0.0,0.0,0.33896573605775154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8033356914983172,0.0,0.0,0.0,0.0,0.0,2.139721832409614,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38121488446602264,0.0,0.0,0.0,0.0,0.0,0.0,0.9244864584522355,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2.670494958110207,0.0,0.0,0.0,0.0,0.0,2.89423628347035,suspicious,0.0,0.0,0.0,0.12016014984691704,0.1338640106513511,0.0,0.0,0.0,0.0,0.5709369657485779,0.0,0.22748688048876003,0.4793201452007212,0.0,0.0,0.0,0.0,0.5368489400155106,0.0,0.2682686701748521
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8547194466223225,0.0,0.0,0.0,0.0,0.0,2.7798105792199737,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6240625781813035,0.0,0.0,0.0,0.0,0.6989635986605209,0.0,0.3492789519298845
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.822651955616197,0.0,0.0,0.0,0.0,0.0,2.3764953333892262,suspicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928974033308333,0.0,0.3701448978965512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
